image_id,concept_key,name_en,category,cultural_context,filename,image_size,style,background_style,prompt_en,reusable_for,linked_sense_count,prompt_template_version
IMG_ACTION_TO_WALK_OR_MOVE,action_to_walk_or_move,To Walk Or Move,action_scene,universal,img__action_to_walk_or_move__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"An adult person performing ""to walk or move"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, simple indoor scene minimal props background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_ACTION_TO_WANT,action_to_want,To Want,action_scene,universal,img__action_to_want__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"An adult person performing ""to want"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, minimal office-like scene background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_ACTION_TO_WASH,action_to_wash,To Wash,action_scene,universal,img__action_to_wash__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"An adult person performing ""to wash"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, soft outdoor neutral scene background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_ACTION_TO_WATCH,action_to_watch,To Watch,action_scene,universal,img__action_to_watch__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"An adult person performing ""to watch"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, clean studio with floor shadow background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_ACTION_TO_WEAR,action_to_wear,To Wear,action_scene,universal,img__action_to_wear__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"An adult person performing ""to wear"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, soft outdoor neutral scene background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_ACTION_TO_WRAP_OR_CONTAIN,action_to_wrap_or_contain,To Wrap Or Contain,action_scene,universal,img__action_to_wrap_or_contain__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"An adult person performing ""to wrap or contain"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, minimal office-like scene background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_ACTION_TO_WRITE,action_to_write,To Write,action_scene,universal,img__action_to_write__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"An adult person performing ""to write"" in a natural dynamic pose, clean modern digital illustration, semi-realistic proportions, soft gradients, centered composition, soft outdoor neutral scene background, subtle natural facial expression, professional educational visual style, minimal clutter, not cartoon, not chibi, not mascot, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_CULTURE_YUAN,culture_yuan,Yuan,cultural_specific,language_specific,img__culture_yuan__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"Authentic visual for ""yuan"" with recognizable cultural details, clean modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, professional educational visual style, not cartoon, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_A_GENERAL_MEASURE_WORD,grammar_a_general_measure_word,A General Measure Word,icon_grammar,universal,img__grammar_a_general_measure_word__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""a general measure word"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_A_PARTICLE_INDICATING_SUGGESTION_OR_REQUEST,grammar_a_particle_indicating_suggestion_or_request,A Particle Indicating Suggestion Or Request,icon_grammar,universal,img__grammar_a_particle_indicating_suggestion_or_request__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""a particle indicating suggestion or request"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_ALL,grammar_all,All,icon_grammar,universal,img__grammar_all__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""all"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_BOTH,grammar_both,Both,icon_grammar,universal,img__grammar_both__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""both"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_HOW_MANY,grammar_how_many,How Many,icon_grammar,universal,img__grammar_how_many__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""how many"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_HOW_MUCH,grammar_how_much,How Much,icon_grammar,universal,img__grammar_how_much__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""how much"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_MEASURE_WORD,grammar_measure_word,Measure Word,icon_grammar,universal,img__grammar_measure_word__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""measure word"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_MEASURE_WORD_FOR_BOOKS,grammar_measure_word_for_books,Measure Word For Books,icon_grammar,universal,img__grammar_measure_word_for_books__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""measure word for books"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_NO,grammar_no,No,icon_grammar,universal,img__grammar_no__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""no"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_NOT,grammar_not,Not,icon_grammar,universal,img__grammar_not__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""not"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_PLURAL_MARKER_FOR_PRONOUNS,grammar_plural_marker_for_pronouns,Plural Marker For Pronouns,icon_grammar,universal,img__grammar_plural_marker_for_pronouns__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"Minimal icon for ""plural marker for pronouns"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral gradient background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_POSSESSIVE_PARTICLE,grammar_possessive_particle,Possessive Particle,icon_grammar,universal,img__grammar_possessive_particle__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""possessive particle"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_QUESTION_PARTICLE,grammar_question_particle,Question Particle,icon_grammar,universal,img__grammar_question_particle__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""question particle"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_STRUCTURAL_PARTICLE_BEFORE_ADVERBIAL,grammar_structural_particle_before_adverbial,Structural Particle (Before Adverbial),icon_grammar,universal,img__grammar_structural_particle_before_adverbial__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""structural particle (before adverbial)"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_THAT,grammar_that,That,icon_grammar,universal,img__grammar_that__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""that"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_THESE,grammar_these,These,icon_grammar,universal,img__grammar_these__v1.webp,1024x1024,digital_art_flat_v3,very light abstract geometric backdrop,"Minimal icon for ""these"", clean vector-inspired geometry, subtle gradient fill, centered composition, very light abstract geometric backdrop background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_THIS,grammar_this,This,icon_grammar,universal,img__grammar_this__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""this"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_GRAMMAR_THOSE,grammar_those,Those,icon_grammar,universal,img__grammar_those__v1.webp,1024x1024,digital_art_flat_v3,soft neutral paper texture,"Minimal icon for ""those"", clean vector-inspired geometry, subtle gradient fill, centered composition, soft neutral paper texture background, professional educational visual style, simple and clear, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_ABROAD,location_abroad,Abroad,location,universal,img__location_abroad__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clean ""abroad"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_AFTER_SCHOOL,location_after_school,After School,location,universal,img__location_after_school__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""after school"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_AIRPORT,location_airport,Airport,location,universal,img__location_airport__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""airport"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_AT_HOME,location_at_home,At Home,location,universal,img__location_at_home__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""at home"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_LOCATION_BEIJING,location_beijing,Beijing,location,universal,img__location_beijing__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clean ""beijing"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, light desk surface with blur background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_BOOKSTORE,location_bookstore,Bookstore,location,universal,img__location_bookstore__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""bookstore"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_COUNTRY,location_country,Country,location,universal,img__location_country__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""country"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_LOCATION_ELECTRICITY,location_electricity,Electricity,location,universal,img__location_electricity__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clean ""electricity"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_ELEMENTARY_SCHOOL_STUDENT,location_elementary_school_student,Elementary School Student,location,universal,img__location_elementary_school_student__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""elementary school student"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_FOREIGN_COUNTRY,location_foreign_country,Foreign Country,location,universal,img__location_foreign_country__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clean ""foreign country"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_GO_HOME,location_go_home,Go Home,location,universal,img__location_go_home__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clean ""go home"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, light desk surface with blur background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_GOING_TO_SCHOOL,location_going_to_school,Going To School,location,universal,img__location_going_to_school__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clean ""going to school"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_HOME,location_home,Home,location,universal,img__location_home__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clean ""home"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_HOSPITAL,location_hospital,Hospital,location,universal,img__location_hospital__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""hospital"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_HOUSE,location_house,House,location,universal,img__location_house__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clean ""house"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, light desk surface with blur background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_MIDDLE_SCHOOL,location_middle_school,Middle School,location,universal,img__location_middle_school__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""middle school"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_MIDDLE_SCHOOL_STUDENT,location_middle_school_student,Middle School Student,location,universal,img__location_middle_school_student__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""middle school student"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_ON_THE_ROAD,location_on_the_road,On The Road,location,universal,img__location_on_the_road__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clean ""on the road"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, minimal room corner pastel background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_PRIMARY_SCHOOL,location_primary_school,Primary School,location,universal,img__location_primary_school__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""primary school"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_RESTAURANT,location_restaurant,Restaurant,location,universal,img__location_restaurant__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""restaurant"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_RESTROOM,location_restroom,Restroom,location,universal,img__location_restroom__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""restroom"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_ROAD,location_road,Road,location,universal,img__location_road__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clean ""road"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, light desk surface with blur background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_LOCATION_ROOM,location_room,Room,location,universal,img__location_room__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clean ""room"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, light desk surface with blur background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_SCHOOL,location_school,School,location,universal,img__location_school__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""school"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_SCHOOL_BAG,location_school_bag,School Bag,location,universal,img__location_school_bag__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clean ""school bag"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, clean studio light gray background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_SHOP,location_shop,Shop,location,universal,img__location_shop__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"Clean modern shop scene with recognizable storefront/interior elements, realistic lighting depth, premium digital art, semi-realistic rendering, smooth gradients, centered composition, uncluttered frame, educational visual style, not cartoon, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_SHOPPING_MALL,location_shopping_mall,Shopping Mall,location,universal,img__location_shopping_mall__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"Clean modern shopping mall scene with recognizable architectural depth and walkways, realistic lighting, premium digital art, semi-realistic rendering, smooth gradients, centered composition, uncluttered frame, educational visual style, not cartoon, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_STATION,location_station,Station,location,universal,img__location_station__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""station"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_STORE,location_store,Store,location,universal,img__location_store__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""store"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_LOCATION_STREET,location_street,Street,location,universal,img__location_street__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clean ""street"" environment scene with recognizable elements and natural depth, modern digital illustration, soft gradients, centered composition, soft neutral gradient background, calm realistic lighting, professional educational style, not cartoon, not chibi, no text, no letters, no numerals, no logos, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
